rooms,halls,size,direction,height,decoration,unit_price,price
1,1,43.95,东,中,精,62571,275
2,1,70.08,南,低,精,66353,465
3,2,145.63,西南,高,,48754,710
2,1,60.72,南北,中,,75758,460
2,1,62.58,东西,中,简,65516,410
3,1,80.6,西南,低,中,84367,680
2,1,64.2,南北,中,中,66199,425
3,1,65.5,南北,低,中,79389,520
3,1,75.72,西南,高,精,76862,582
1,2,71.96,南北,低,中,55586,400
2,2,139.71,南,中,精,88040,1230
3,1,77.54,南北,中,中,79959,620
2,1,71.6,东北,高,精,71229,510
2,1,88.12,西南,低,精,72628,640
1,1,62.13,南北,低,精,75648,470
2,2,86.66,西南,低,简,60005,520
3,1,69.7,南北,低,中,59971,418
2,1,75.5,西南,低,中,69934,528
3,1,81.6,西南,高,中,79657,650
1,1,43.86,西,低,精,71819,315
2,1,48.92,南,中,精,71545,350
1,1,39.96,南,中,简,61311,245
3,1,52.92,南北,低,简,75586,400
2,1,51.49,南北,低,中,77685,400
2,1,102.1,东,低,中,76396,780
2,1,67.16,南北,高,精,46903,315
2,1,58.9,南北,高,中,61969,365
2,1,56.7,东西,低,中,73721,418
1,1,40.2,西,高,豪,69403,279
5,2,168.81,西南,高,精,62200,1050
1,1,54.3,东西,低,中,69982,380
1,1,67.98,南北,中,简,53839,366
2,1,65,南北,中,中,69231,450
1,1,47.04,南,高,,72704,342
2,1,52.89,南北,中,中,58612,310
3,2,132.44,东南,中,精,49834,660
3,1,75.67,南北,低,简,54976,416
3,1,87.41,西南,高,精,48736,426
1,1,52.06,东南,高,精,73953,385
2,2,96.37,南,高,简,73156,705
3,1,110.6,东南,高,中,86799,960
1,1,43.42,东,低,中,66789,290
1,1,66.22,东北,高,精,49079,325
2,1,87.93,南,中,精,77903,685
2,1,88.78,西南,低,精,65330,580
2,1,70.11,东南,高,中,67038,470
2,1,115.76,南北,中,中,91396,1058
3,2,177.8,东南,高,简,64679,1150
1,1,41.78,南,中,中,67018,280
1,1,48.44,东西,中,中,72254,350
2,1,95.14,南北,低,精,75678,720
2,1,59.42,南北,中,中,60586,360
2,1,84.37,西南,中,中,75856,640
2,2,69.55,南北,高,精,63264,440
3,2,88.09,南北,高,中,78897,695
1,1,41.42,南,低,简,88122,365
2,1,62.12,南北,高,精,66001,410
1,1,44.29,东南,高,精,67735,300
2,1,59.14,,高,中,66791,395
2,2,91.8,西南,中,精,55556,510
1,1,46.06,西南,高,中,68389,315
1,1,91.08,南,低,精,54787,499
2,1,60.44,南北,低,中,69490,420
2,2,103.49,东南,高,精,57977,600
1,1,67.47,东北,中,中,52616,355
1,2,73.32,南,高,精,88652,650
2,1,60.62,南北,中,简,57737,350
1,1,42.98,南,中,中,81433,350
2,1,86.74,东,低,精,53032,460
1,1,69.41,南,中,精,55900,388
2,2,90.69,南北,低,中,57338,520
2,1,74.68,西南,中,精,55972,418
3,1,64.51,南北,高,,57355,370
2,1,60.3,南北,低,精,64677,390
2,2,94.69,西南,高,精,54916,520
1,1,85.49,东北,低,精,54977,470
2,2,84.09,西,低,精,66001,555
1,1,54.29,南北,高,简,71836,390
2,1,88.88,东南,高,中,79320,705
2,1,76.69,东西,高,精,62590,480
2,1,66.49,西南,中,简,58355,388
1,1,71.69,东北,中,精,54261,389
2,1,81.05,西,高,精,66626,540
2,1,118.23,北,中,中,64281,760
3,1,53.73,南北,低,中,72585,390
1,1,65.09,南,低,精,67599,440
1,1,67.12,,中,中,52145,350
2,2,96.13,南,高,简,75939,730
2,1,67.69,南,低,中,51706,350
2,1,69.76,东南,中,精,38704,270
2,1,56.33,南北,高,精,74561,420
2,1,74.86,东,高,中,69463,520
2,1,108.67,南北,低,精,57053,620
1,1,64.33,北,高,精,59070,380
3,1,91.95,西南,中,简,88091,810
3,1,79.55,南北,中,中,77310,615
2,1,83.59,西,高,简,59816,500
2,1,87.5,,高,精,48000,420
3,2,106.9,南北,低,精,140318,1500
2,1,82.19,西南,高,精,81032,666
2,1,96.11,西南,高,简,43700,420
2,1,59.12,东南,低,中,64276,380
3,2,147.91,南北,中,精,84511,1250
3,1,68.8,东西,高,中,77035,530
2,2,69.32,东南,低,简,76168,528
2,1,79.1,西南,高,中,49937,395
3,1,85.05,东南,高,精,57025,485
2,1,61.11,东西,高,中,65292,399
2,1,95.59,南北,高,中,71974,688
1,1,58.25,北,中,中,73820,430
3,2,168.62,西南,高,精,64049,1080
2,2,68.12,南北,高,精,58720,400
2,2,101.28,南北,中,精,74842,758
2,1,55.45,南,高,精,52299,290
1,1,65.15,东南,高,精,59248,386
1,1,62.46,东南,高,中,42747,267
3,2,138.03,南北,低,精,72376,999
2,1,112.68,东北,低,精,64785,730
1,1,76.4,西南,高,精,66754,510
4,2,224.46,南北,高,精,82420,1850
2,1,65.96,东南,低,简,64433,425
3,2,130.82,南北,中,精,65739,860
2,1,86.88,南北,中,精,54673,475
2,2,125.88,南,中,精,83413,1050
2,1,55.24,南北,高,精,68791,380
2,2,100.05,南,低,精,56972,570
2,1,92.94,南,高,简,50032,465
3,2,122.38,南北,中,精,59650,730
1,1,46.32,南,低,简,63687,295
2,1,57.92,南,低,,74240,430
2,1,71.23,东西,高,精,78619,560
2,1,54.66,东北,低,简,76839,420
4,1,133.52,东南,中,精,67406,900
1,2,81.24,东西,高,精,75702,615
2,1,60.43,南北,中,,67847,410
3,2,87.49,东北,高,,73151,640
2,1,103.96,东北,低,,101000,1050
3,2,139.15,南北,低,,52461,730
2,1,60.32,南北,高,,60511,365
2,1,68.6,,低,,67055,460
1,1,68.94,东,低,,75428,520
2,1,89.41,东北,中,,48652,435
2,1,110.59,西南,中,,66914,740
1,1,44.52,南北,中,精,65139,290
1,1,51.53,西,中,中,87910,453
2,1,72.14,东西,中,精,53368,385
1,1,58.23,东,低,,33488,195
2,2,102.68,南北,低,精,92520,950
2,1,68.17,西南,低,精,41807,285
3,2,140.65,南北,中,精,44081,620
3,1,89.24,南北,高,,101972,910
3,1,108.46,东北,高,,41767,453
3,2,133.49,东南,高,精,56933,760
2,1,57.87,南北,高,,55296,320
3,2,117.18,西南,高,中,55470,650
2,1,89.7,西南,高,,51282,460
3,2,140.99,东北,低,,53621,756
1,2,77.03,北,中,精,50630,390
3,2,141.69,南北,中,,95278,1350
3,1,72.68,东西,高,,52146,379
3,2,202.26,东南,高,,71690,1450
3,1,89.55,南北,中,,63540,569
2,2,91.99,西南,低,精,52723,485
1,1,66.04,东南,低,简,49970,330
1,1,60.12,东西,中,,67365,405
2,1,78.69,南北,高,,44860,353
2,2,106.86,东西,中,,95920,1025
1,1,40.3,,高,,70720,285
2,1,52.26,南,中,精,89935,470
3,2,151.37,南北,高,,92489,1400
1,1,67.82,南,高,中,58980,400
1,1,67.28,西,高,中,61683,415
2,1,63.91,,高,精,61806,395
1,2,66.24,南,低,,94505,626
2,1,56.88,南北,高,,56786,323
3,1,60.76,南北,中,,79987,486
2,1,97.73,西南,中,,61394,600
2,1,109.25,南北,低,,48513,530
3,1,87.95,南北,低,,68221,600
2,1,118.45,东南,低,,64922,769
3,2,164.7,,低,精,34001,560
2,1,60.66,东西,高,精,52753,320
2,2,138.4,东南,高,中,46965,650
2,1,57.83,南北,中,,77123,446
2,1,57.4,南北,中,,53136,305
3,2,153.28,南北,中,中,58716,900
2,1,53.53,南北,高,,72856,390
1,1,60.95,南,低,精,90238,550
3,2,132.9,东北,低,,71482,950
2,2,87.84,南北,高,,45537,400
1,0,43.45,西,中,,74799,325
1,0,51.26,西南,中,,75107,385
2,2,111.59,东,中,,63626,710
1,0,40.7,北,高,精,63882,260
2,1,49.38,南,低,,68854,340
3,2,147.03,东南,高,精,51690,760
2,1,53.12,南北,低,中,61182,325
3,2,91.64,南北,中,,69293,635
3,3,146.2,南北,中,,70451,1030
2,1,58.67,东南,低,,74996,440
2,1,60.29,南北,高,,74639,450
1,1,69.01,西北,高,精,69990,483
2,2,93.06,东南,高,,64367,599
2,2,110.16,西北,中,,59731,658
2,2,66.33,南北,高,精,72365,480
2,2,90.35,西南,高,精,69729,630
2,1,56.24,南,高,,71124,400
2,1,121.1,东西,高,精,79934,968
1,1,42.6,东,低,,93897,400
3,2,135,东南,低,,100000,1350
2,1,76.14,南北,中,精,47281,360
2,2,93.12,西,高,,65507,610
1,1,40.25,西南,高,,79006,318
2,1,58.24,西南,高,,82418,480
3,2,178.55,东北,低,,57687,1030
2,2,116.6,东西,低,中,80017,933
1,2,70.68,西,低,,65082,460
2,1,56.06,东,高,简,69568,390
2,1,46.94,西南,低,,72433,340
2,1,70.29,东西,中,,49794,350
3,2,171.3,西南,中,,52539,900
3,2,144.56,南北,高,,121057,1750
1,1,65.25,南,低,,84291,550
2,1,67.52,西南,高,,49911,337
2,1,58.26,南北,中,,54926,320
2,1,108.01,南北,低,,60180,650
2,1,100.53,西北,高,中,38794,390
2,1,63.7,南北,高,,75981,484
2,2,121.9,南,低,中,83265,1015
2,1,48.44,南,低,,62964,305
3,1,79.11,东北,中,,61307,485
2,1,69.12,南北,高,,57870,400
1,1,39.96,南,中,,58809,235
2,1,87.87,东西,低,精,59178,520
1,1,73.06,北,低,中,58856,430
4,2,169.7,南北,低,精,94284,1600
3,2,139,,低,精,51079,710
2,1,109.31,南北,低,,79773,872
2,1,51.82,南,高,,61752,320
1,1,59.62,西,高,精,57866,345
1,1,69.36,西南,高,,67762,470
3,2,129.66,西北,中,,73269,950
4,2,200.6,南北,中,,84746,1700
1,1,76.58,西南,高,精,63985,490
2,2,119.47,南北,低,,66962,800
2,1,110.36,西南,中,,54368,600
2,1,54.89,南北,高,,56294,309
2,1,66.18,南北,低,,45331,300
2,1,95.48,南北,低,,54462,520
1,1,41.04,南北,中,,68226,280
2,1,94.89,西南,低,,80093,760
3,2,130.19,西南,低,,87948,1145
1,1,45.26,南,高,中,61865,280
3,2,141.63,南北,中,,63546,900
2,1,70.73,东南,低,简,61501,435
2,2,101.6,南北,高,,43799,445
2,1,74.3,东北,高,,64603,480
1,1,67.87,东,低,中,78090,530
1,1,19.84,北,低,,70565,140
2,1,61.04,南北,高,,57339,350
3,2,136.82,南北,低,简,57594,788
1,1,43.01,南,中,,76726,330
3,2,124.21,南北,低,,98221,1220
2,2,114.4,东南,高,精,100524,1150
2,1,68.93,西南,高,,60931,420
2,1,76,南,高,精,42105,320
2,2,123.08,南北,中,,85310,1050
1,1,58.49,西南,低,精,73517,430
1,1,61.04,南北,低,精,91415,558
3,1,133.9,西南,低,,59746,800
3,1,70.73,东北,中,,67157,475
2,2,140.32,南,低,精,106899,1500
2,1,96.25,南,高,精,65455,630
2,1,105.2,南北,中,,47053,495
2,1,102.3,东西,中,,85044,870
2,1,108,南北,低,,70833,765
2,1,115.22,东,低,,75074,865
1,1,75.07,西南,低,简,55948,420
2,2,138.82,南北,中,,70595,980
1,1,69.45,西,高,,61915,430
1,2,75.79,南,中,,60694,460
2,1,51.75,南北,低,,67633,350
3,1,73,南北,高,中,68493,500
2,2,122.14,西南,中,精,67955,830
3,2,164.27,东南,中,,100444,1650
3,2,159.31,南北,低,精,86624,1380
2,1,78.84,南北,中,,88787,700
1,1,64.28,西,中,,66117,425
2,2,116.64,东西,高,精,84019,980
3,1,97.76,东北,中,,51964,508
4,1,98.86,南北,中,,84969,840
2,1,54.61,南北,高,,50357,275
2,2,88.77,,低,,61958,550
2,1,98.21,东南,低,,57021,560
2,1,79.35,西南,中,,57341,455
1,1,66.33,南北,中,精,60305,400
2,1,101.45,南,高,简,54214,550
3,2,149.3,南北,中,精,93771,1400
2,1,95,南,低,,110526,1050
2,1,105.48,东西,高,,47402,500
2,2,98.58,西北,低,精,57821,570
2,1,59.96,南北,中,,60040,360
3,2,181.46,西北,中,,42985,780
2,2,89.03,西南,高,,59530,530
2,1,93.74,西南,低,,72541,680
3,2,150.1,南北,中,,69953,1050
3,1,77.02,南北,中,,74007,570
2,1,58.69,南北,低,,90305,530
1,1,65.36,西北,高,,70379,460
4,2,169,南北,高,精,93491,1580
3,2,132.85,东南,高,精,79789,1060
3,2,138.03,南北,高,,79693,1100
3,2,136.76,东北,中,,47894,655
1,1,69.89,西,低,精,60094,420
3,1,65,东西,低,,68923,448
3,1,55.55,南北,中,,54005,300
3,2,166.72,南北,低,,89971,1500
3,1,68.64,南北,高,,80128,550
1,1,49.97,北,高,,83650,418
2,2,120.5,南北,高,,65062,784
3,1,78.24,东西,中,,71575,560
2,1,108.11,东,低,,74924,810
3,1,127,,高,,43307,550
2,1,65.74,南北,高,精,59325,390
3,1,81.25,南北,高,精,55385,450
1,1,81.69,南,低,,64879,530
5,多,547,南北,低,,60329,3300
3,2,168.88,西南,低,,36712,620
2,1,79.12,东北,高,,48028,380
3,1,89.08,南北,高,,72968,650
2,1,93.93,南,高,精,55147,518
3,2,122.62,南北,中,精,70135,860
2,1,101.24,南北,高,精,59759,605
1,1,50.94,南,高,中,41225,210
1,1,49.29,,高,中,53763,265
2,1,49.29,南,高,中,67965,335
2,1,57.79,西北,低,精,67486,390
1,1,39.46,南,低,精,86163,340
2,1,66.86,南,高,简,36644,245
2,1,74.14,西南,低,中,72835,540
2,1,75.27,东西,高,精,60449,455
2,1,58.41,南北,高,精,48279,282
2,1,84.37,东南,低,中,73486,620
2,1,66.02,西,中,精,54226,358
3,1,138.86,南北,低,精,80657,1120
1,1,44.95,南,中,简,80089,360
1,1,57.9,西北,低,简,59240,343
3,1,87.16,东南,中,精,46466,405
2,1,80.45,东南,高,精,59664,480
2,1,109.8,东北,中,精,47359,520
3,1,80.15,,低,中,72364,580
3,2,179.15,南北,低,,71449,1280
2,1,66.76,东南,高,中,74596,498
2,1,85.19,南,高,中,79822,680
2,1,94.79,南,中,精,79122,750
3,1,85.67,西北,高,简,50776,435
3,2,149.84,南北,低,精,94768,1420
1,1,54.37,南北,高,中,58856,320
1,1,66.64,西,高,精,60024,400
2,1,81.5,南,中,中,77301,630
1,1,42.54,南,中,精,82276,350
3,2,136.81,南北,低,豪,76749,1050
3,2,137.45,南北,低,中,93852,1290
3,1,81.11,,低,中,71508,580
3,1,102.29,东南,中,中,76254,780
1,1,61.49,南北,高,精,76435,470
2,1,57.71,,高,精,63247,365
1,1,79.41,西,中,豪,76817,610
2,2,103.24,南北,低,精,58698,606
1,1,104.7,北,中,中,49666,520
1,1,51.78,南,中,简,40556,210
2,1,92.86,南北,高,精,50614,470
3,2,156.06,南北,低,精,86505,1350
2,1,53.1,东西,高,中,62147,330
1,1,98.35,西,低,简,76258,750
3,1,95.26,东北,高,简,63825,608
2,1,72.54,东西,高,简,55831,405
2,1,60.52,东,中,精,67746,410
2,1,105.1,东北,低,精,74215,780
2,1,66.66,南北,高,精,90009,600
3,1,72.78,南北,中,精,61968,451
2,1,83.84,西南,高,精,41746,350
3,2,120.29,南北,高,精,68169,820
2,1,114.18,南北,高,中,96339,1100
1,1,45.84,南北,中,简,74171,340
1,1,64.3,东,高,精,71540,460
3,1,79.89,南北,低,简,60083,480
1,0,47.54,南,低,中,66260,315
3,1,125.67,东南,低,精,58089,730
3,1,68.72,东西,高,精,57480,395
1,1,51.08,南,低,精,41112,210
3,1,79.15,南北,低,精,58117,460
2,1,76.4,南北,高,精,41361,316
1,1,47.23,南北,中,中,76223,360
3,1,106.62,东北,低,精,43144,460
1,1,55.69,东,中,简,75417,420
2,1,98.32,东南,高,中,73230,720
2,1,44.59,南北,中,精,85221,380
1,1,52.44,西南,低,中,45767,240
3,1,122.33,西南,高,精,53135,650
2,1,56.07,东南,中,中,55288,310
2,1,87.79,南北,中,中,41007,360
2,2,103.11,东南,高,中,58190,600
3,1,80.28,南北,中,中,74738,600
2,2,138.47,东南,中,精,68607,950
1,1,71.02,南,高,精,67587,480
2,2,98.81,南北,高,精,65783,650
2,2,93.16,东南,低,简,64405,600
3,2,151.79,东北,高,精,54022,820
2,2,117.91,南北,低,精,89051,1050
3,2,150.87,南北,高,精,69596,1050
1,1,78.99,西南,高,精,56969,450
2,1,54.83,南北,高,简,58362,320
2,2,98.37,南北,低,精,54386,535
2,1,91.88,南,高,精,55507,510
1,1,65.99,东,中,精,84861,560
1,1,40.43,南,低,精,68266,276
2,1,55.68,南北,中,精,62859,350
2,2,94.82,南北,低,精,73824,700
3,2,127.04,西南,中,,53526,680
2,1,91.17,南北,低,,49358,450
3,2,129.55,南北,高,,47858,620
2,2,123.15,南北,高,,64149,790
3,2,160.1,南北,中,,51843,830
1,1,58.69,西南,高,,59635,350
4,2,171.59,南北,高,,81532,1399
2,1,62.33,南北,中,,68185,425
2,2,130.01,东北,低,简,58457,760
2,1,90.45,西南,低,,42897,388
3,2,150.29,西南,中,精,61880,930
3,2,130.99,南北,中,,49622,650
3,1,66.06,南北,高,,64941,429
2,2,99.41,西南,低,,54823,545
1,1,84.25,东,高,,94955,800
1,1,48.05,南北,低,,64932,312
3,1,69.28,南北,高,,65820,456
2,1,56.71,南北,高,,75648,429
2,1,63.19,南北,高,中,52698,333
2,1,79.24,西南,低,,51111,405
1,1,71.68,南,高,,75056,538
2,1,134.6,南北,中,,65379,880
2,1,80.38,南,高,,80866,650
2,1,59.67,南,低,,53628,320
1,1,69.04,东南,低,,57937,400
1,1,57.38,南,高,精,43743,251
3,2,147.3,西南,高,,86219,1270
1,1,42.65,南,高,,62134,265
2,1,60.65,东西,高,,62490,379
3,2,163.9,西北,中,,54912,900
3,1,69.28,南北,高,,61345,425
3,2,148.82,南北,高,,63836,950
2,2,156.3,南北,低,,92258,1442
1,2,103.9,南北,低,,92204,958
2,2,93.07,西,低,,69840,650
1,1,54.63,南北,高,,91525,500
1,1,38.9,西,低,,77121,300
2,1,56.1,南北,中,中,59715,335
3,1,55,南北,高,,54545,300
2,1,74.52,东,低,中,57703,430
2,1,85.66,西,高,,75881,650
1,1,67.47,东北,高,,52616,355
2,1,86.06,南,低,,59842,515
1,1,61.03,西南,低,,49156,300
2,1,72.05,西南,中,,77030,555
2,1,61.99,南北,中,,50008,310
2,1,62.37,南北,低,,67340,420
2,1,80.51,东,高,,58378,470
2,1,62.72,南北,高,,74139,465
1,1,42.98,南,中,,84923,365
2,1,59.67,南,低,,54466,325
3,0,81.86,南北,高,,74517,610
1,1,48.2,南,中,,72614,350
2,1,57.74,东西,高,精,96986,560
2,2,106.3,西北,中,简,62841,668
3,1,81.39,南北,低,精,64996,529
3,2,123.41,东北,中,精,66445,820
2,1,94.41,,中,,51901,490
1,1,71.25,南北,低,,55860,398
3,1,86.2,东南,高,,83527,720
1,1,49.95,北,高,,75075,375
2,1,114,北,低,,46053,525
2,2,120.16,西北,中,,56175,675
3,2,153.34,南北,中,,63910,980
2,2,102.83,西南,低,精,66615,685
1,1,60.66,东,高,,60996,370
3,2,156.86,南北,高,,76501,1200
2,2,95.19,东,低,,48324,460
1,1,38.02,南,高,,92057,350
2,1,70.77,东南,高,中,59347,420
2,1,56.36,南北,低,,55004,310
2,1,59.93,南北,低,,101785,610
3,1,67.82,南北,中,,72250,490
1,1,82.83,东南,高,,64590,535
2,1,73.76,南,中,,65076,480
2,1,60.37,南北,低,,53006,320
1,1,80.91,南,中,,69213,560
2,1,93.31,西北,高,,60015,560
2,1,53.75,南北,低,,62326,335
2,1,83.72,西北,中,,108696,910
1,1,76.09,东西,中,,69654,530
4,2,175.01,南,中,精,77138,1350
2,1,67.14,西,低,中,35746,240
2,2,75.36,东南,高,中,80945,610
2,2,91.06,南,低,中,52163,475
2,1,87.22,南,高,精,82550,720
3,2,167.11,南北,高,精,105918,1770
1,1,46.65,南,高,简,70740,330
2,1,104.49,东北,高,简,52637,550
3,2,209.16,南北,高,精,81277,1700
1,1,46.19,南,中,中,70362,325
1,0,46.38,,中,,68995,320
3,1,78.9,东西,中,精,57921,457
3,1,66.8,南北,低,中,58383,390
2,1,71.17,西南,高,精,59857,426
2,1,64.92,东南,中,中,84874,551
3,1,82.68,南北,低,简,74988,620
2,1,79.75,东北,低,精,53918,430
1,1,49.66,南,低,中,65445,325
2,1,56.53,南北,中,中,60145,340
2,2,112.85,南北,高,精,46965,530
1,1,41.43,东南,低,简,80859,335
1,1,67.88,东南,中,精,61874,420
2,2,104.14,西北,高,中,51757,539
2,2,90.2,南北,中,豪,79823,720
2,2,88.04,东北,高,精,55429,488
4,2,150.6,南北,低,精,61089,920
2,1,103.72,南北,中,精,45796,475
3,1,164.17,东西,低,简,52385,860
2,1,53,西南,高,精,93396,495
2,1,62.19,西南,中,精,69947,435
2,1,62.02,东南,高,简,66108,410
2,1,53.45,东西,中,中,76707,410
2,2,88.99,西南,中,精,58434,520
2,1,53.98,南,低,,73175,395
3,2,115.61,南北,低,中,103797,1200
3,1,108.03,东南,高,精,50912,550
2,1,93.26,东,低,精,68625,640
3,2,138.88,西北,中,,45363,630
3,2,169.46,南北,低,,64912,1100
2,1,97.97,南北,低,,69409,680
4,2,205.32,南北,高,,73057,1500
1,1,43.19,东,中,简,83353,360
3,2,131.92,南北,低,,98545,1300
3,2,189.53,南北,低,,83364,1580
1,1,69.63,南北,高,,56010,390
2,1,88.15,南北,中,,48780,430
2,1,103.4,西,中,,51257,530
2,1,114.2,西南,中,,57793,660
2,1,69.52,南,中,,76237,530
2,1,70.67,东西,高,简,62261,440
2,1,100.17,东北,低,,60896,610
3,1,69.61,南北,低,简,79012,550
2,1,56.18,南北,低,,72980,410
2,2,177.16,东南,高,,54188,960
3,2,128.5,南北,高,,71984,925
2,1,57.23,东西,高,,65525,375
3,2,125.1,东北,中,简,63149,790
3,2,149.69,南,低,精,56784,850
2,1,62.54,南,低,精,70355,440
1,1,49.56,东南,高,精,42373,210
2,1,58.89,南北,高,精,73017,430
3,2,145.46,西南,中,中,83872,1220
1,1,60.96,东,低,,82021,500
2,1,92.43,西北,中,,54095,500
1,1,48.06,南,低,精,43695,210
1,1,50.94,南,高,精,43188,220
2,1,57.32,南北,低,,45359,260
2,1,56.89,南北,高,精,58886,335
2,1,63.12,东西,低,,44360,280
2,1,69.71,东南,低,精,45904,320
1,1,46.1,西,中,,66161,305
1,1,123,南,低,,21138,260
2,1,55.08,南,中,,78976,435
2,1,53.57,东西,低,,55628,298
1,1,58.02,南,低,,75491,438
2,1,63.45,南,中,精,85106,540
1,1,58.99,东,低,,69503,410
2,1,101,南,中,,79208,800
2,1,61.16,西南,高,,83388,510
2,1,65.27,南北,低,,62816,410
1,1,60.19,东北,高,,74763,450
1,1,58.02,南,中,,84454,490
2,1,83,西南,低,中,61446,510
2,1,67.53,南,中,,57752,390
1,1,55,南,低,,56364,310
2,1,98.53,西南,低,,47701,470
2,1,93.21,西北,低,,66516,620
2,1,58.35,南,中,,65124,380
3,1,62.26,南北,中,,80308,500
3,1,80.39,南北,高,,73392,590
3,1,70.51,南北,高,,51057,360
4,2,308.45,西南,高,,53817,1660
2,2,88.51,东南,低,精,66094,585
2,1,48.58,南,中,简,41169,200
2,2,60.44,南北,中,简,59563,360
2,1,44.3,南北,中,,60948,270
2,2,71.65,西南,低,,72296,518
2,1,54.79,南,高,,71181,390
2,1,93.07,西,中,精,67691,630
2,1,57.6,东北,低,简,41667,240
2,1,95.02,南北,高,精,64197,610
1,1,61.38,南,高,精,79831,490
2,1,63.79,南北,高,中,64273,410
1,1,45.8,东南,中,精,84061,385
4,2,111.33,南北,高,精,41319,460
2,2,98.22,西北,中,精,53960,530
2,1,67.66,南北,中,精,64883,439
2,2,94.32,东南,中,精,56722,535
2,1,59.65,南北,高,精,60352,360
1,1,64.38,东西,中,精,57471,370
3,2,145.47,南北,中,精,79054,1150
3,1,155.99,南北,低,精,57696,900
2,2,109.82,南,中,中,74668,820
2,1,85.54,西南,低,精,93523,800
1,1,54.66,东西,中,中,53970,295
4,2,169.02,南北,低,精,76914,1300
2,1,59.31,南北,低,中,55640,330
2,1,49.96,南,低,中,57446,287
1,1,65.96,东北,高,精,56095,370
2,1,91.21,西南,中,精,51310,468
2,1,97.66,南,高,中,73725,720
3,1,76.66,,中,中,69919,536
2,1,72.18,,低,精,68579,495
2,1,72.44,东西,中,精,60050,435
3,2,163.73,南北,中,精,86117,1410
2,1,50.15,东北,低,简,99701,500
2,1,60.19,南,中,精,54826,330
2,1,91.75,西,低,精,69755,640
2,1,94.82,西南,低,中,53786,510
2,1,101.5,,低,中,68473,695
2,1,90.41,东西,高,简,42031,380
2,2,102.08,南北,中,精,61716,630
3,1,118.36,南北,高,精,72660,860
1,1,38.21,东,低,中,66998,256
2,2,87.22,南,中,精,81403,710
1,0,32.97,北,中,精,86442,285
2,1,85.84,西,高,中,68733,590
2,1,62.56,南北,中,简,59143,370
1,1,58.48,东,高,精,61560,360
2,2,91.3,南,高,精,90909,830
3,1,75.04,南北,中,中,59302,445
